A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
14,234.67782858903098,10.0,0.0053282316566399535,166.35495139261334,1.0,0.5921552667055939,177.21842237599157,10.0,0.2857908383003886,211.07068688252986,1.0,0.07075201178557412,255.5836621726495,1.5,0.5506882589794493,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9257,null_policy,dikesnet
31,130.3010890181351,1.0,0.44487799610736506,120.15501118780298,1.0,0.12667721891051356,35.95662575835882,10.0,0.5639121681148173,105.81270329267065,10.0,0.28307071360435565,205.89446161966742,1.0,0.6912889367334352,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9258,null_policy,dikesnet
82,340.8645457286039,10.0,0.877766896313039,36.04464875293378,1.5,0.3402319852197128,30.04959037599031,1.5,0.8342699423660357,143.56673826801455,10.0,0.8843318938205293,208.35339728765643,1.5,0.7574356977200726,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9259,null_policy,dikesnet
22,145.53732606253573,10.0,0.2872021634250182,116.54918760727722,1.0,0.28032597341179544,75.85033283369967,10.0,0.4096554426857272,305.902771429059,10.0,0.42273262319469035,282.06390988854,1.5,0.6243098816953876,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9260,null_policy,dikesnet
46,305.7145540139202,10.0,0.4666980938233585,337.5710423513168,1.0,0.16106219631943866,85.8936810964231,1.5,0.0016787359545594243,240.36589076596476,10.0,0.408511794134768,124.14880410943314,1.5,0.2865678217602098,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9261,null_policy,dikesnet
89,218.0265485699289,1.0,0.5085293279418396,62.65322799411594,1.0,0.08832389340617036,90.22316485155353,1.0,0.7554153813661095,285.92648208995274,10.0,0.9581561746625176,122.62990551586026,1.0,0.14023004985104712,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9262,null_policy,dikesnet
79,151.73160036758173,10.0,0.9709071061606407,226.51641618165678,10.0,0.6495255526611217,277.695100618526,1.0,0.911116955091095,72.66110090135265,1.0,0.3111363837082033,220.68890639177883,10.0,0.5173736897158175,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9263,null_policy,dikesnet
88,281.55154693718475,10.0,0.021819812175207363,210.07733544066045,10.0,0.2241110396232477,341.1924550239853,10.0,0.785972839326971,270.9978444937436,1.5,0.9907468210895536,312.6234338543876,10.0,0.5224394814089762,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9264,null_policy,dikesnet
61,118.75317035461032,1.5,0.5158462917137698,315.9124300935487,1.5,0.9844884178291592,152.0251615321077,1.5,0.9526218019840907,206.26175652867957,1.0,0.35547118882010886,197.84827289622353,10.0,0.7369384130681302,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9265,null_policy,dikesnet
130,295.8304598970099,1.5,0.570411255898331,170.14533881812685,1.0,0.7343212944779947,92.89277188905541,10.0,0.7281619020875454,120.86188200035429,1.5,0.18339939498842933,158.48434013684343,1.0,0.6324715925757192,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9266,null_policy,dikesnet
110,335.24341743130935,10.0,0.46514366814344227,250.20485095954345,1.0,0.7646755179560323,251.18777567786796,1.0,0.2476388334226215,339.63024974430004,1.0,0.5371581204943768,249.84910053278549,1.5,0.17024648354127073,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9267,null_policy,dikesnet
72,109.35629820066876,1.0,0.01025970058611329,317.63329909712746,1.5,0.8244660430609418,75.19216645760423,1.0,0.03833964767532985,237.392435114853,10.0,0.2508138318983223,282.44800701211244,10.0,0.3370914530239509,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9268,null_policy,dikesnet
116,36.31799136825419,1.0,0.7325875475972536,309.185602943116,1.0,0.41423271892347086,167.06837932609093,10.0,0.40551639740195705,30.933586368304354,1.5,0.19879048382482004,163.18076470256702,10.0,0.4019787705502539,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9269,null_policy,dikesnet
43,88.01855837137241,10.0,0.20300981786720762,145.56521086968652,10.0,0.9205791226866149,197.3121570124585,1.5,0.18172518154578318,226.58798920306862,1.0,0.368234014492049,346.9852442938593,1.5,0.44130589790903707,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9270,null_policy,dikesnet
92,42.060773251214115,1.0,0.39891351551911064,198.82162014547015,1.5,0.7088140052808268,259.8365809034803,10.0,0.7829329794129892,324.74788053775944,1.0,0.13011425825736966,52.42966890748089,1.5,0.8049248840593732,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9271,null_policy,dikesnet
85,328.9379178243419,1.0,0.2929097157269742,153.3769460151904,10.0,0.2529379090874277,284.33286227717815,10.0,0.580945415189448,178.7822095652997,1.0,0.6590624391869047,50.4260332876904,1.5,0.11748486900385974,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9272,null_policy,dikesnet
3,301.7847855798706,10.0,0.6426528914942888,179.53060031766714,1.5,0.7325914703387981,299.89466013557427,10.0,0.80683587936961,262.21070065178833,1.0,0.771708297618022,154.97063768337003,1.5,0.6399073142801122,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9273,null_policy,dikesnet
89,124.75674061289426,1.5,0.7761165300264596,104.67493839655074,1.0,0.9493953321825145,44.82203220898073,1.5,0.44031340417117476,105.08990247128801,10.0,0.08351079197549593,100.30728784090624,10.0,0.4585884951276302,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9274,null_policy,dikesnet
99,108.6249777705777,1.5,0.7942257985657949,39.55772879628004,10.0,0.14124273979489502,311.96535558498033,10.0,0.19060535307299012,184.5938939107072,1.5,0.4069577259219072,46.45838125718588,1.0,0.10742137237084559,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9275,null_policy,dikesnet
49,143.66461354760403,1.5,0.9951770111510554,173.54188647067033,10.0,0.24926448994370753,168.4852263964023,1.5,0.24619988903824638,152.6798113488137,10.0,0.04743239893687375,285.5176418181673,10.0,0.15480119724780567,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9276,null_policy,dikesnet
27,229.09995459679553,10.0,0.8517156235182215,257.13093353931606,1.0,0.5719640637727671,118.35717838249379,10.0,0.5275921316679735,135.50456247900692,1.0,0.6941513093490939,221.40781301037987,1.5,0.513618188757308,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9277,null_policy,dikesnet
75,141.1713553410595,1.5,0.8847706791186725,314.4236906488802,1.5,0.8175358736770597,182.265258734797,10.0,0.26757549411636894,34.248693618002626,10.0,0.09164270571198081,244.83022148258294,1.0,0.6707463099080317,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9278,null_policy,dikesnet
19,72.90967747689925,1.5,0.0285197286309738,146.07964345367094,1.0,0.4695892470844609,228.16881175015237,1.0,0.6681929983816004,300.3213256149844,10.0,0.1586094341796161,196.97293942938632,1.0,0.8977188315368917,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9279,null_policy,dikesnet
101,102.9940466066125,1.0,0.8970865244576843,317.5610679668712,1.0,0.5206446668022205,88.20586880040754,10.0,0.004973180471226395,200.61587421934362,1.0,0.5365727045787858,186.13603060056502,1.5,0.9836219249831767,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9280,null_policy,dikesnet
72,198.8568013356121,1.0,0.7739661204395131,93.27271573493996,1.5,0.7417208232061484,223.18632035332033,1.0,0.4266950721774499,234.2428736056811,10.0,0.5039894302817896,80.40612456807759,1.0,0.2497918465236918,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9281,null_policy,dikesnet
107,158.48666000426056,1.0,0.1111284730139263,107.3947007022932,10.0,0.757786045431404,188.78778777403258,10.0,0.7121548237820897,90.44357465389172,10.0,0.8583735105202858,103.87678642768977,10.0,0.5934814398651997,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9282,null_policy,dikesnet
38,327.0812019162329,1.0,0.9864670450839651,236.0598464820253,1.0,0.1578056189029308,313.9581564860673,1.0,0.11543428465883597,89.88065685701554,10.0,0.9364334892759835,329.5091735800445,10.0,0.8426723658038175,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9283,null_policy,dikesnet
66,303.9253239271127,1.0,0.29507156545900626,172.281109887777,1.0,0.5582643768477569,140.70860865498418,1.0,0.948647691056752,39.08871182560213,10.0,0.05187660638906531,38.4605541961932,1.5,0.037949867484746325,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9284,null_policy,dikesnet
23,319.93781601655144,1.0,0.19883562368187535,288.2532670369236,10.0,0.8296679051202038,266.2810688745882,1.0,0.257970792115603,72.57820749840707,1.5,0.06277607491307789,297.7800238022088,1.0,0.1938114327970825,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9285,null_policy,dikesnet
82,304.99139318011714,10.0,0.9522050081145973,93.0967465257242,1.0,0.006920075129917729,288.9314503076929,1.0,0.04343742631674629,85.95284622731529,10.0,0.8594213947931899,117.50548593012101,10.0,0.5220216566356356,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9286,null_policy,dikesnet
60,223.3738100704647,1.0,0.9659766600092381,305.7627833612627,10.0,0.9084968710812186,119.28538706627717,1.5,0.3618731116592273,49.69290335564626,1.0,0.59075327160947,75.79302030243582,1.5,0.20557473386821745,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9287,null_policy,dikesnet
14,53.658648079273874,1.0,0.8984178855065595,52.995361419098025,10.0,0.8041010276644454,234.82056699325852,10.0,0.9598624156164752,149.14902477185268,1.5,0.8044744797420861,128.30229857897103,10.0,0.4962348622651634,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9288,null_policy,dikesnet
24,108.23676798705486,10.0,0.2921179584491377,92.433578010459,1.0,0.7729650185219036,242.57509612417914,10.0,0.858775503723573,142.48571859819913,1.5,0.06339381567734047,172.5074811507873,1.0,0.6733119995768925,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9289,null_policy,dikesnet
15,93.35574571285167,10.0,0.5497955067783616,134.52190897757066,1.0,0.6659516971005065,62.01297608659077,1.5,0.6970089970311106,126.91375864180281,10.0,0.5960572281809408,215.43814521818467,1.0,0.24877316269804317,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9290,null_policy,dikesnet
113,213.570347478337,10.0,0.6718188115611576,326.6316009467382,10.0,0.6368574032424718,32.11872646801628,10.0,0.4879410999699261,269.1899329517734,1.0,0.40118029827532625,267.8212890469819,1.0,0.4840830674239669,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9291,null_policy,dikesnet
78,209.451944947067,1.5,0.700327918092777,170.093179872164,10.0,0.4478989169736723,122.65093743842853,1.0,0.26052428546790585,319.01551544344665,1.5,0.28856627372642113,319.4842204189964,1.0,0.5712873165260399,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9292,null_policy,dikesnet
85,177.87270690839713,10.0,0.16819430089298618,237.40271821953942,10.0,0.5562021733912866,154.47948178987048,1.5,0.9283887926834087,40.72468977611782,1.0,0.6508975191435048,277.00604366110827,1.0,0.3904801071977438,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9293,null_policy,dikesnet
56,114.51041087370852,1.5,0.22221937023253005,40.147469745346,10.0,0.5480104888386819,164.05551999170416,1.5,0.975563883720104,40.53860432202566,10.0,0.753622897997025,136.9025168274754,1.0,0.4590524469648436,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9294,null_policy,dikesnet
3,139.3362903151082,1.5,0.8062050141569314,262.8866600620177,1.0,0.8081823382494276,236.7324134841976,1.0,0.5582798773948909,229.5631769511748,1.0,0.08132379763768906,33.25370996559737,1.5,0.9847725886019899,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9295,null_policy,dikesnet
77,315.8414164341484,10.0,0.9672007204406518,204.22970668434425,1.0,0.4147488709208752,238.58518907857717,1.0,0.7069737643649582,186.60755867554735,1.5,0.7806989948846118,141.01699562769184,1.0,0.71257415141607,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9296,null_policy,dikesnet
24,309.54218531882697,1.0,0.6082350422607392,289.8995213035802,10.0,0.6635520703543988,33.41048205676156,1.0,0.7944375736130886,297.20119099808824,1.5,0.5621432689381467,300.59682908582477,1.0,0.0016841081464078584,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9297,null_policy,dikesnet
44,42.51436446156248,1.5,0.8200322436143933,40.65806327980602,1.5,0.09687036514113878,276.5158680067733,1.5,0.24174377841737069,322.35399893790054,1.0,0.8565944545100957,201.61319617969397,10.0,0.12670125701730525,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9298,null_policy,dikesnet
57,151.49149510685572,10.0,0.07514751651261527,314.08246692598937,1.0,0.7991998956677152,261.11185321807443,10.0,0.3799065730640213,62.03736134433711,1.0,0.10594564325979249,81.22676983238132,1.0,0.004053302406571865,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9299,null_policy,dikesnet
32,274.9249964020426,1.0,0.5105796463167304,341.177484625886,1.5,0.8460187348138339,275.5760438234455,1.0,0.9517904867799213,164.52034674139276,10.0,0.6349849352778207,100.36525341855469,10.0,0.32444483515699496,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9300,null_policy,dikesnet
125,214.92612011602967,1.5,0.610562642586388,330.68969971251244,1.5,0.3174522369267407,283.69763967542684,1.0,0.501480989630973,232.4788606620908,1.5,0.47267655027373906,182.11530953552335,10.0,0.07316034221837492,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9301,null_policy,dikesnet
93,139.30197201095848,10.0,0.19705527293678723,221.4161263831389,1.0,0.7036854000130132,305.9534402429066,1.0,0.8222522115965452,140.98024707186386,1.0,0.6697450383887015,343.02152381204485,10.0,0.2226239461899046,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9302,null_policy,dikesnet
109,347.75796537469637,1.5,0.6193891494929775,314.7772644742187,1.5,0.7190553898728745,84.37568595355197,1.5,0.6537502239182924,67.73709518670705,1.5,0.9187255715251561,150.54407219868844,1.0,0.3933608809105189,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9303,null_policy,dikesnet
55,127.09879769463564,1.5,0.3011929155209199,217.2199204702775,10.0,0.5547530158723564,254.39917671004588,10.0,0.5388993956146164,345.37037268637323,1.5,0.43307317107675514,209.81335317494916,10.0,0.6944550635043629,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9304,null_policy,dikesnet
19,330.67258321421133,10.0,0.7501136048706468,234.7830962865321,10.0,0.7272419468543412,166.88207761927478,1.0,0.05216025605654592,107.9027699798525,1.0,0.5367509343547646,195.8737902582213,1.0,0.8920602805697408,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9305,null_policy,dikesnet
128,298.28755835641465,1.5,0.967031257714642,282.02247231092275,1.0,0.2815310558976283,344.79448974293797,1.0,0.2575612180960603,210.47712732108687,10.0,0.08724746151005403,246.86617161201508,1.0,0.8897446833004056,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9306,null_policy,dikesnet
13,100.29388709057164,10.0,0.31097703989539704,326.1492963514804,1.5,0.5033203804505608,134.4325194770492,1.5,0.9011386249265183,134.73135332375128,1.0,0.0998540872349869,294.0530437286212,10.0,0.5467751941253745,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9307,null_policy,dikesnet
29,273.66048812007193,1.0,0.9119956971497076,338.6434703067076,10.0,0.3250970003281752,59.87870366711827,1.5,0.5863899840313641,243.62711729253596,10.0,0.8064919619640545,312.88143305927053,10.0,0.952573853363885,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9308,null_policy,dikesnet
11,148.87636382585072,10.0,0.22971038609379743,258.340154221594,1.0,0.38575182551406745,244.04260260377748,10.0,0.6386494033719552,48.427251535723805,10.0,0.915406646785206,173.03137630974283,1.0,0.8910537984239612,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9309,null_policy,dikesnet
76,325.98725900506963,10.0,0.9994429730622146,292.5781120682828,1.0,0.2731571271895016,150.92471274991436,1.0,0.5092486315603877,271.6925288444733,10.0,0.5795810897114514,237.21159522484467,10.0,0.9630563827086428,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9310,null_policy,dikesnet
3,248.17328695585326,1.5,0.17262850213779612,340.42534919140587,1.5,0.5876584720732052,86.63699635971699,1.5,0.7283430789721359,250.0450838196451,1.0,0.2859755056786273,251.47891451555623,1.5,0.5905375766743906,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9311,null_policy,dikesnet
87,34.8819569716207,1.0,0.18615016045443047,75.85110235809762,1.5,0.8076397393920689,111.77813880999155,1.5,0.5905733463330733,342.88500217685066,10.0,0.313327710784533,84.35085864843171,10.0,0.2099589723633723,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9312,null_policy,dikesnet
75,142.53744617648616,10.0,0.05310230411183763,54.58189283994267,1.5,0.10509694664730976,151.92290396076777,1.0,0.15654431984175482,35.204380975326,1.0,0.7642785033671534,292.83409787987745,10.0,0.6668404342009814,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9313,null_policy,dikesnet
120,76.93688221200614,10.0,0.9012209150559978,63.754163053533134,1.0,0.23455566157837127,229.70943939525904,1.5,0.2574720919016707,213.3890683513576,1.0,0.49871533112590793,290.0249718950072,1.0,0.5380053101407154,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9314,null_policy,dikesnet
131,86.43358618086047,1.5,0.2795442180872523,170.24492170336316,1.0,0.6336334293210372,246.2298953152541,1.0,0.31769059871305166,158.43801122785916,1.0,0.6670374061830271,30.033440266004106,1.0,0.5078800715083981,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9315,null_policy,dikesnet
99,234.78239486231448,1.0,0.40104149162885927,89.95038304591466,1.5,0.03975340141841799,209.3242523067028,1.0,0.20269110970442725,324.1504017747156,1.5,0.37825113003277816,307.2027161591333,1.5,0.36756123986743633,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9316,null_policy,dikesnet
61,107.55224234785122,1.0,0.22564576130213448,131.5089342444957,1.5,0.44317904744176506,281.5353385022203,1.5,0.04210914542060252,160.90307154185467,1.5,0.5443204289346545,331.1322374419872,1.5,0.412219446795109,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9317,null_policy,dikesnet
17,284.48829748966455,10.0,0.09033540180764822,218.1684322985912,1.5,0.6108263382472462,152.75721395724747,10.0,0.9659795819516651,306.116331554424,10.0,0.29890562570203566,193.5011400717766,10.0,0.9842398920927133,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9318,null_policy,dikesnet
86,231.80948545021727,10.0,0.2484711520616543,172.5571132605873,10.0,0.32953792226411416,46.64599375835093,10.0,0.27072659880317085,83.43302978055021,1.0,0.24666113623829725,104.08753003739264,10.0,0.26534226190140525,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9319,null_policy,dikesnet
73,117.62285423361426,1.0,0.09766854130920444,156.26156601453377,1.0,0.174141353868272,226.29144177215875,10.0,0.2718101197084821,295.9029844809466,1.5,0.21625942541208848,292.2894613734349,1.0,0.6167781681975684,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9320,null_policy,dikesnet
64,324.16078151195285,1.0,0.8039740306904385,30.62016047911704,1.5,0.7651209908459787,248.4586626436435,1.0,0.260300447005652,139.7819555131457,1.5,0.13395913909918922,181.53702058695188,1.0,0.8282882022463549,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9321,null_policy,dikesnet
129,235.2537391741181,10.0,0.16470366215434504,178.30611327515436,1.0,0.9529444434301108,64.11962797536287,1.5,0.4454342195222225,275.7837355644466,10.0,0.35335061104319576,175.2168210214096,10.0,0.7785768415445776,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9322,null_policy,dikesnet
101,220.9667616100951,1.0,0.29479424464917436,222.78215745757709,1.0,0.32805348415352953,49.77008340892637,1.5,0.5882970021952488,100.05372876767468,1.5,0.771036480481035,144.03033373620514,1.5,0.2013360957032106,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9323,null_policy,dikesnet
41,177.37001280459094,1.0,0.6833748603094688,267.41279721817386,10.0,0.6053838889448151,155.05771948971864,1.5,0.3204908297030104,69.44671543300393,1.0,0.9064327192896505,230.78876430603844,1.5,0.39206562171598375,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9324,null_policy,dikesnet
83,167.18025038692082,10.0,0.07950658818589258,261.8317387359874,1.0,0.2097974213675426,179.81871168932136,1.5,0.5620364207703634,333.75205514008707,1.5,0.929539497735663,254.73943046803168,1.5,0.7973622653905871,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9325,null_policy,dikesnet
52,225.24425382481542,1.5,0.7865006414265728,214.25202195719322,10.0,0.01925840112905261,89.74861300868014,1.0,0.8906871229733953,106.04484154049237,1.0,0.48071534111401415,300.280615003139,1.0,0.1426997138019239,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9326,null_policy,dikesnet
54,213.86401651522945,1.0,0.9441797363677278,235.83134555198257,1.0,0.45070133121157735,177.88686399354114,1.0,0.5387355898441478,141.58073449956692,1.5,0.11920168850951263,260.09079158094886,10.0,0.6774577632639129,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9327,null_policy,dikesnet
130,187.3196836922427,10.0,0.9644755688351442,138.7935771652323,1.5,0.7267102403547425,150.15474570990892,1.5,0.09757749330580767,332.10091436614323,10.0,0.8604131886156913,241.43934037870417,1.5,0.6023533619458987,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9328,null_policy,dikesnet
19,158.0828638556164,10.0,0.8406870726981243,102.4008341253989,1.0,0.5260384240553031,151.44194792172377,1.5,0.050692819842908736,232.46223039910117,1.0,0.6100369991172246,311.2670662331288,1.5,0.4395154563968923,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9329,null_policy,dikesnet
22,107.75640076092651,1.5,0.9011842874050721,105.34423792027854,10.0,0.496962761861276,31.01789419578528,1.0,0.7622610785740618,346.7908232000265,1.0,0.8949062331239815,120.73180685174376,10.0,0.7894537024963245,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9330,null_policy,dikesnet
42,197.11074696112135,1.5,0.46092352441741125,62.76458040621125,1.0,0.08218405001342592,329.08837392912886,10.0,0.03489701563172822,210.1256459527857,1.0,0.09416674570209134,184.04593529043132,1.5,0.35245920462918523,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9331,null_policy,dikesnet
123,184.37193372401117,10.0,0.1481479556432665,156.87487383992203,1.0,0.11898234237583014,302.3117297798537,1.0,0.9502261786533867,98.60264838902071,10.0,0.7770429729687461,208.57594895208575,1.5,0.29071451254176295,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9332,null_policy,dikesnet
96,184.60469008050057,10.0,0.1101211321391409,131.04047865862327,1.5,0.61296067795136,340.4779019841676,1.5,0.3967100112090641,286.45876711702095,10.0,0.1239330965532474,161.82595833865724,1.0,0.04177007243854491,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9333,null_policy,dikesnet
13,79.20718065856481,1.5,0.6982856958817784,67.0477613910474,1.5,0.6412209327961603,252.78794097844442,10.0,0.7835527705697348,234.15718189379066,1.5,0.1084703074566784,186.4838451120983,1.5,0.40776750943736345,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9334,null_policy,dikesnet
107,86.258562095328,10.0,0.5486428361763059,72.80726698155792,1.0,0.4217932127707579,250.93590625238048,10.0,0.28558923486301857,190.84577283995046,10.0,0.01366888778245971,192.4532431489787,10.0,0.5515410801466007,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9335,null_policy,dikesnet
